image_path,original_class,focusdrive_class,class_name,image_name
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_51002.jpg,c3,1,Distracted,img_51002.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_98870.jpg,c7,1,Distracted,img_98870.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_96683.jpg,c8,1,Distracted,img_96683.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_83829.jpg,c0,0,Attentive,img_83829.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_45609.jpg,c0,0,Attentive,img_45609.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_85564.jpg,c4,1,Distracted,img_85564.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_71463.jpg,c5,1,Distracted,img_71463.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_22709.jpg,c1,1,Distracted,img_22709.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_93157.jpg,c5,1,Distracted,img_93157.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_101424.jpg,c2,1,Distracted,img_101424.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_93319.jpg,c4,1,Distracted,img_93319.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_71670.jpg,c6,1,Distracted,img_71670.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_67811.jpg,c0,0,Attentive,img_67811.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_63631.jpg,c1,1,Distracted,img_63631.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_1341.jpg,c2,1,Distracted,img_1341.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_72256.jpg,c6,1,Distracted,img_72256.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_96527.jpg,c3,1,Distracted,img_96527.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_91170.jpg,c5,1,Distracted,img_91170.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_60065.jpg,c3,1,Distracted,img_60065.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_72206.jpg,c6,1,Distracted,img_72206.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_25670.jpg,c0,0,Attentive,img_25670.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_18028.jpg,c5,1,Distracted,img_18028.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_75390.jpg,c1,1,Distracted,img_75390.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_5207.jpg,c3,1,Distracted,img_5207.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_32638.jpg,c5,1,Distracted,img_32638.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_2362.jpg,c8,1,Distracted,img_2362.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_95968.jpg,c6,1,Distracted,img_95968.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_99733.jpg,c9,1,Distracted,img_99733.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_5271.jpg,c6,1,Distracted,img_5271.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_39227.jpg,c9,1,Distracted,img_39227.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_69290.jpg,c8,1,Distracted,img_69290.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_91624.jpg,c0,0,Attentive,img_91624.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_27582.jpg,c1,1,Distracted,img_27582.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_55673.jpg,c4,1,Distracted,img_55673.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_100776.jpg,c1,1,Distracted,img_100776.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_8878.jpg,c9,1,Distracted,img_8878.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_86568.jpg,c7,1,Distracted,img_86568.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_49105.jpg,c2,1,Distracted,img_49105.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_58510.jpg,c1,1,Distracted,img_58510.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_99494.jpg,c2,1,Distracted,img_99494.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_20954.jpg,c1,1,Distracted,img_20954.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_87156.jpg,c8,1,Distracted,img_87156.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_19400.jpg,c6,1,Distracted,img_19400.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_35194.jpg,c5,1,Distracted,img_35194.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_3370.jpg,c0,0,Attentive,img_3370.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_33012.jpg,c2,1,Distracted,img_33012.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_19484.jpg,c3,1,Distracted,img_19484.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_87515.jpg,c8,1,Distracted,img_87515.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_13752.jpg,c8,1,Distracted,img_13752.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_27861.jpg,c4,1,Distracted,img_27861.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_88201.jpg,c9,1,Distracted,img_88201.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_7495.jpg,c4,1,Distracted,img_7495.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_94410.jpg,c6,1,Distracted,img_94410.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_68308.jpg,c6,1,Distracted,img_68308.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_51247.jpg,c2,1,Distracted,img_51247.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_7172.jpg,c9,1,Distracted,img_7172.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_5237.jpg,c0,0,Attentive,img_5237.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_19005.jpg,c9,1,Distracted,img_19005.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_95299.jpg,c2,1,Distracted,img_95299.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_99715.jpg,c0,0,Attentive,img_99715.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_69608.jpg,c1,1,Distracted,img_69608.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_92127.jpg,c5,1,Distracted,img_92127.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_89657.jpg,c9,1,Distracted,img_89657.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_51832.jpg,c6,1,Distracted,img_51832.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_101682.jpg,c6,1,Distracted,img_101682.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_85945.jpg,c8,1,Distracted,img_85945.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_35494.jpg,c6,1,Distracted,img_35494.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_16372.jpg,c2,1,Distracted,img_16372.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_69790.jpg,c4,1,Distracted,img_69790.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_59296.jpg,c6,1,Distracted,img_59296.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_76879.jpg,c5,1,Distracted,img_76879.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_8379.jpg,c2,1,Distracted,img_8379.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_45290.jpg,c0,0,Attentive,img_45290.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_6468.jpg,c3,1,Distracted,img_6468.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_38467.jpg,c2,1,Distracted,img_38467.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_41989.jpg,c9,1,Distracted,img_41989.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_74803.jpg,c6,1,Distracted,img_74803.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_53247.jpg,c7,1,Distracted,img_53247.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_53697.jpg,c8,1,Distracted,img_53697.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_1655.jpg,c1,1,Distracted,img_1655.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_40872.jpg,c3,1,Distracted,img_40872.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_81427.jpg,c8,1,Distracted,img_81427.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_49240.jpg,c9,1,Distracted,img_49240.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_2868.jpg,c6,1,Distracted,img_2868.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_97405.jpg,c4,1,Distracted,img_97405.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_15554.jpg,c6,1,Distracted,img_15554.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_49388.jpg,c5,1,Distracted,img_49388.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_61415.jpg,c0,0,Attentive,img_61415.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_51136.jpg,c6,1,Distracted,img_51136.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_43052.jpg,c8,1,Distracted,img_43052.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_51347.jpg,c0,0,Attentive,img_51347.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_11300.jpg,c6,1,Distracted,img_11300.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_93907.jpg,c0,0,Attentive,img_93907.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_90271.jpg,c1,1,Distracted,img_90271.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_92026.jpg,c9,1,Distracted,img_92026.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_63438.jpg,c8,1,Distracted,img_63438.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_64681.jpg,c0,0,Attentive,img_64681.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_13318.jpg,c9,1,Distracted,img_13318.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_19402.jpg,c3,1,Distracted,img_19402.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_67107.jpg,c5,1,Distracted,img_67107.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_74840.jpg,c1,1,Distracted,img_74840.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_32655.jpg,c5,1,Distracted,img_32655.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_24344.jpg,c1,1,Distracted,img_24344.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_49058.jpg,c3,1,Distracted,img_49058.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_39829.jpg,c2,1,Distracted,img_39829.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_37649.jpg,c2,1,Distracted,img_37649.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_18868.jpg,c1,1,Distracted,img_18868.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_45878.jpg,c8,1,Distracted,img_45878.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_31004.jpg,c1,1,Distracted,img_31004.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_5039.jpg,c8,1,Distracted,img_5039.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_77458.jpg,c3,1,Distracted,img_77458.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_14491.jpg,c9,1,Distracted,img_14491.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_2071.jpg,c4,1,Distracted,img_2071.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_82362.jpg,c7,1,Distracted,img_82362.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_80200.jpg,c6,1,Distracted,img_80200.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_25612.jpg,c0,0,Attentive,img_25612.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_33998.jpg,c3,1,Distracted,img_33998.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_62818.jpg,c7,1,Distracted,img_62818.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_16801.jpg,c6,1,Distracted,img_16801.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_16954.jpg,c6,1,Distracted,img_16954.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_7013.jpg,c8,1,Distracted,img_7013.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_40777.jpg,c3,1,Distracted,img_40777.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_25169.jpg,c4,1,Distracted,img_25169.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_11018.jpg,c2,1,Distracted,img_11018.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_34928.jpg,c0,0,Attentive,img_34928.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_8037.jpg,c2,1,Distracted,img_8037.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_101578.jpg,c5,1,Distracted,img_101578.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_60776.jpg,c4,1,Distracted,img_60776.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_62110.jpg,c8,1,Distracted,img_62110.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_77136.jpg,c0,0,Attentive,img_77136.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_8261.jpg,c5,1,Distracted,img_8261.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_33800.jpg,c0,0,Attentive,img_33800.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_17104.jpg,c6,1,Distracted,img_17104.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_13682.jpg,c6,1,Distracted,img_13682.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_7501.jpg,c0,0,Attentive,img_7501.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_83500.jpg,c9,1,Distracted,img_83500.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_64280.jpg,c3,1,Distracted,img_64280.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_76052.jpg,c3,1,Distracted,img_76052.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_99515.jpg,c0,0,Attentive,img_99515.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_53611.jpg,c3,1,Distracted,img_53611.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_58658.jpg,c3,1,Distracted,img_58658.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_28710.jpg,c0,0,Attentive,img_28710.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_37392.jpg,c6,1,Distracted,img_37392.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_7254.jpg,c9,1,Distracted,img_7254.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_54050.jpg,c7,1,Distracted,img_54050.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_43955.jpg,c1,1,Distracted,img_43955.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_46456.jpg,c5,1,Distracted,img_46456.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_77158.jpg,c7,1,Distracted,img_77158.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_37240.jpg,c3,1,Distracted,img_37240.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_56105.jpg,c5,1,Distracted,img_56105.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_74452.jpg,c2,1,Distracted,img_74452.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_67941.jpg,c8,1,Distracted,img_67941.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_50145.jpg,c2,1,Distracted,img_50145.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_59077.jpg,c0,0,Attentive,img_59077.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_101235.jpg,c1,1,Distracted,img_101235.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_67273.jpg,c1,1,Distracted,img_67273.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_19045.jpg,c2,1,Distracted,img_19045.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_101609.jpg,c0,0,Attentive,img_101609.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_56565.jpg,c2,1,Distracted,img_56565.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_95859.jpg,c5,1,Distracted,img_95859.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_46854.jpg,c4,1,Distracted,img_46854.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_31133.jpg,c7,1,Distracted,img_31133.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_49857.jpg,c9,1,Distracted,img_49857.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_93894.jpg,c0,0,Attentive,img_93894.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_17252.jpg,c2,1,Distracted,img_17252.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_14111.jpg,c0,0,Attentive,img_14111.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_70034.jpg,c2,1,Distracted,img_70034.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_71297.jpg,c6,1,Distracted,img_71297.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_51246.jpg,c6,1,Distracted,img_51246.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_53802.jpg,c4,1,Distracted,img_53802.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_77335.jpg,c3,1,Distracted,img_77335.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_54278.jpg,c2,1,Distracted,img_54278.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_73272.jpg,c7,1,Distracted,img_73272.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_73878.jpg,c4,1,Distracted,img_73878.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_65521.jpg,c9,1,Distracted,img_65521.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_64680.jpg,c9,1,Distracted,img_64680.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_101419.jpg,c0,0,Attentive,img_101419.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_60616.jpg,c2,1,Distracted,img_60616.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_49082.jpg,c3,1,Distracted,img_49082.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_47956.jpg,c0,0,Attentive,img_47956.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_56346.jpg,c5,1,Distracted,img_56346.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_89168.jpg,c0,0,Attentive,img_89168.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_53041.jpg,c6,1,Distracted,img_53041.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_21485.jpg,c6,1,Distracted,img_21485.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_40944.jpg,c0,0,Attentive,img_40944.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_99754.jpg,c3,1,Distracted,img_99754.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_42932.jpg,c2,1,Distracted,img_42932.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_67406.jpg,c6,1,Distracted,img_67406.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_97945.jpg,c4,1,Distracted,img_97945.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_32554.jpg,c4,1,Distracted,img_32554.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_65833.jpg,c0,0,Attentive,img_65833.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_24875.jpg,c1,1,Distracted,img_24875.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_12719.jpg,c4,1,Distracted,img_12719.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_59882.jpg,c8,1,Distracted,img_59882.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_5564.jpg,c5,1,Distracted,img_5564.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_20809.jpg,c5,1,Distracted,img_20809.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_88985.jpg,c2,1,Distracted,img_88985.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_52001.jpg,c4,1,Distracted,img_52001.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_9042.jpg,c7,1,Distracted,img_9042.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_74618.jpg,c6,1,Distracted,img_74618.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_87015.jpg,c8,1,Distracted,img_87015.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_40797.jpg,c9,1,Distracted,img_40797.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_60029.jpg,c0,0,Attentive,img_60029.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_7233.jpg,c1,1,Distracted,img_7233.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_79000.jpg,c1,1,Distracted,img_79000.jpg
